item,itemLabel,startDate,endDate
Q467259,Valery Arshba,1995-01-05,2005-02-12
Q1359023,Raul Khadjimba,2005-02-14,2009-05-28
Q313355,Alexander Ankvab,2010-02-12,2011-05-29
Q4265227,Mikhail Logua,2011-09-26,2013-12-25
Q18201796,Vitali Gabnia,2014-09-25,2018-08-22
,Aslan Bartsits,2019-09-25,2020-01-12
Q4152132,Badr Gunba,2020-04-23,
