item,itemLabel,startDate,endDate,psid
Q21141558,Beslan Khagba,2015-05-14,2015-10-09,Q21141558-7F0BE902-9B62-46EE-BFAB-F5B8FF7D091E
Q21933592,Raul Lolua,2014-10-15,2015-05-14,Q21933592-2871F753-3DA5-44C5-9741-B5A735BEBAA2
Q21933592,Raul Lolua,2014-08-04,2014-10-15,Q21933592-793AD1BB-BD45-4B12-82BA-FE0393BA1808
Q26465386,Aslan Kobakhia,2016-08-16,,Q26465386-E44B04D8-AE77-41B9-A534-FD370EEA197D
Q313355,Alexander Ankvab,1992-06-24,1993,Q313355-678D3C22-5919-4F3F-B3A7-E39E6274AF9E
Q4057057,Givi Agrba,1994-11-26,1996-06-02,Q4057057-320F1818-A0CC-40D1-BFFD-A261634DC9FD
Q4057057,Givi Agrba,1993,1994-11-26,Q4057057-6F0252BA-33CE-42CA-A6B4-E55288FEA72D
Q4057171,Zurab Agumava,2001-07-02,2001-11-01,Q4057171-6FC24CD3-2C6E-4881-8943-C02A1A8E1A75
Q4160952,Leonid Dzapshba,2010-09-22,2011-05-29,Q4160952-9A3F03EA-9DA8-48EE-94E8-70CE180BF0C4
Q4160952,Leonid Dzapshba,2015-10-09,2016-08-16,Q4160952-C0F442E9-2E68-4FEC-BB92-D36C0D08A9A5
Q4160952,Leonid Dzapshba,2011-05-29,2011-10-20,Q4160952-FE1CC6A1-485F-45AC-A94D-FD6FEB5CC7AE
Q4250548,Almasbei Kchach,2001-11-01,2003-05-08,Q4250548-2118DCA1-E366-4DF2-88D7-B77C50EF3DA3
Q4250548,Almasbei Kchach,1996-06-02,2001-07-02,Q4250548-5F100671-559B-4C1D-A305-C74D223CC0A9
Q4497422,Otar Khetsia,2011-10-20,2014-06-01,Q4497422-77D433D8-45C1-4975-944E-7EA2DF313FBD
Q4497422,Otar Khetsia,2014-06-01,2014-08-04,Q4497422-C7E02A72-A335-451E-813B-FD261FAF51BE
Q4497422,Otar Khetsia,2005-02-25,2010-08-20,Q4497422-D5C2D9E1-2F12-4262-964A-F917CFCA0C9D
