item,itemLabel,startDate,endDate,psid
Q15637429,Leonid Enik,2001,2005-03-10,Q15637429-0AADB255-5E71-4D63-A414-A8FED373542C
Q16011397,Vladimir Kvarchelia,1954-10,1967-03,Q16011397-B1BF330E-1C0D-41AD-9789-3C7B7EB3CE83
Q16011627,Nikolai Kiut,1967,1973,Q16011627-2044185F-BCCE-4DF0-9A01-3A991AC59CEF
Q16018035,Aleksei Argun,1975,1986,Q16018035-0C2CABDD-4796-45D9-9774-5072FA4858A8
Q16145377,Kesou Khagba,1995,1999,Q16145377-171F5A6A-BDFA-4877-9312-6BAD320E5EA7
Q16186611,Nodar Chanba,1991,1993,Q16186611-6640EA92-BA21-4837-906D-1097569417AE
Q16853850,Nodar Pilia,1994,1995,Q16853850-9C1C959F-C0BC-4670-A8B6-47347520709E
Q21097107,Vladimir Zantariya,1999,2001-07-19,Q21097107-6C8F9645-A1A6-4E1C-9BA8-91093DD90180
Q21572779,Elvira Arsalia,2014-10-15,,Q21572779-83D258AB-906E-43A0-98EE-12B0D2CCA34D
Q380729,Nugzar Ashuba,1986,1992,Q380729-3D7D0AE1-A828-4978-9B2C-68D558776846
Q4152132,Badr Gunba,2011-10-13,2014-06-01,Q4152132-4A564D2D-A215-4919-8BCB-453177CA3C35
Q4152132,Badr Gunba,2014-06-01,2014-10-15,Q4152132-E36D7C5F-8676-455B-BB18-08C28D993AE0
Q4265229,Nugzar Logua,2005-03-10,2011-05-29,Q4265229-154FA010-8CB4-4249-9C22-C81A725F5D56
Q4265229,Nugzar Logua,2011-05-29,2011-10-13,Q4265229-C024C854-523C-442C-8DB4-55FB65049C5F
