item,itemLabel,startDate,endDate
Q16011397,Vladimir Kvarchelia,1954-10,1967-03
Q16011627,Nikolai Kiut,1967,1973
Q16018035,Aleksei Argun,1975,1986
Q380729,Nugzar Ashuba,1986,1992
Q16186611,Nodar Chanba,1991,1993
Q16853850,Nodar Pilia,1994,1995
Q16145377,Kesou Khagba,1995,1999
Q21097107,Vladimir Zantaria,1999,2001-07-19
Q15637429,Leonid Enik,2001,2005-03-10
Q4265229,Nugzar Logua,2005-03-10,2011-05-29
Q4265229,Nugzar Logua,2011-05-29,2011-10-13
Q4152132,Badr Gunba,2011-10-13,2014-06-01
Q4152132,Badr Gunba,2014-06-01,2014-10-15
Q21572779,Elvira Arsalia,2014-10-15,
