item,itemLabel,startDate,endDate,psid
Q110969349,Oleg Arshba,2016-09-20,2016-10-04,Q110969349-8984691E-C522-40B2-B9A1-58113929A7CB
Q18043980,Inal Ardzinba,2021-11-18,,Q18043980-DAB69EEF-E335-4AD0-A77C-02DA8E663372
Q27881276,Daur Kove,2016-10-04,2021-11-18,Q27881276-3FAC52B8-02A5-4F07-86C2-C27251767210
Q2996248,Leonid Lakerbaia,1995-06-29,1996-07-31,Q2996248-15178461-6895-4398-A187-BB7FF3C98BE4
Q4071020,Vladimir Arshba,1993-05-17,1993-09-23,Q4071020-D9B333A9-1F26-4196-A42B-84A284300C09
Q4160321,Sokrat Jinjolia,1993-09-23,1994-11-26,Q4160321-EF029036-8BA8-42CB-853F-59711E4A5F39
Q4331932,Konstantin Ozgan,1996-07-31,1997-04-30,Q4331932-BD3731E2-60A6-443D-AC3F-C04F870E80A8
Q4340240,Gueorgui Otyrba,2004-06-18,2004-07-28,Q4340240-D11E88B1-2A82-44BA-8FDA-54930AA3BBC2
Q4516175,Viacheslav Chirikba,2011-10-11,2016-09-20,Q4516175-4a02a4ba-4305-b17e-7028-e7dc2f89e9ad
Q58314,Maxim Gvinjia,2010-02-26,2011-10-11,Q58314-06f497b9-4b76-9907-0589-238f23c52d4d
Q737435,Sergei Shamba,2004-12-14,2010-02-26,Q737435-2FF18FB5-6A8F-48DD-87A7-D8A95DC136FE
Q737435,Sergei Shamba,1997-04-30,2004-06-18,Q737435-FA54DE7C-6AAA-4EAF-B833-FD74DBAF9974
Q983327,Igor Akhba,2004-07-28,2004-12-14,Q983327-619ACEB8-239D-47A7-8E7E-7309D26E9751
